Flight_ID,Date,Day_of_Week,Airline,Origin_Airport,Destination_Airport,Aircraft_Type,Flight_Status,Time_of_Day,Flight_Delay_Mins,Aircraft_Age_Years
8452,15/5/2013,Sunday,Southwest Airlines,DEN,DEN,Embraer E175,On-time,Afternoon,0,23
8453,5/4/2013,Saturday,JetBlue Airways,EWR,DFW,Boeing 777,On-time,Afternoon,0,28
8454,28/9/2015,Wednesday,Southwest Airlines,LGA,LGA,Boeing 777,Delayed,Afternoon,5,14
8455,12/3/2011,Sunday,JetBlue Airways,DFW,LAX,Embraer E175,On-time,Morning,0,16
8456,5/9/2011,Sunday,United Airlines,EWR,DFW,Embraer E175,On-time,Afternoon,0,20
8457,26/5/2011,Monday,JetBlue Airways,SFO,JFK,Airbus A320,On-time,Afternoon,0,16
8458,30/6/2015,Sunday,American Airlines,EWR,JFK,Embraer E175,On-time,Evening,0,28
8459,4/12/2015,Wednesday,American Airlines,DEN,DEN,Boeing 737,On-time,Afternoon,0,11
8460,12/8/2014,Tuesday,JetBlue Airways,LGA,ORD,Boeing 777,On-time,Evening,0,1
8461,4/8/2012,Saturday,JetBlue Airways,SFO,LGA,Boeing 777,Delayed,Afternoon,151,16
8462,14/4/2012,Tuesday,Delta Airlines,JFK,MIA,Boeing 737,Delayed,Evening,109,22
8463,10/3/2015,Saturday,JetBlue Airways,EWR,MIA,Boeing 777,On-time,Evening,0,6
8464,12/7/2011,Sunday,American Airlines,LGA,JFK,Embraer E175,On-time,Morning,0,15
8465,27/12/2013,Saturday,United Airlines,DFW,EWR,Boeing 777,Delayed,Afternoon,176,1
8466,8/5/2012,Monday,American Airlines,ATL,LAX,Boeing 737,On-time,Afternoon,0,7
8467,21/2/2011,Wednesday,Delta Airlines,DEN,ATL,Boeing 777,Delayed,Afternoon,48,8
8468,31/5/2013,Saturday,JetBlue Airways,LGA,MIA,Embraer E175,Delayed,Evening,97,21
8469,29/12/2011,Wednesday,United Airlines,DEN,EWR,Airbus A320,On-time,Morning,0,10
8470,26/12/2015,Saturday,American Airlines,DFW,ATL,Embraer E175,On-time,Night,0,27
8471,5/7/2013,Wednesday,United Airlines,ATL,DFW,Boeing 777,On-time,Evening,0,7
8472,18/4/2012,Tuesday,Southwest Airlines,LGA,SFO,Airbus A380,On-time,Night,0,8
8473,4/6/2012,Monday,American Airlines,MIA,ATL,Boeing 777,On-time,Evening,0,29
8474,22/11/2015,Saturday,Southwest Airlines,DFW,LAX,Boeing 777,On-time,Evening,0,13
8475,25/12/2014,Thursday,United Airlines,MIA,MIA,Boeing 737,Delayed,Afternoon,101,14
8476,14/8/2014,Wednesday,JetBlue Airways,LAX,SFO,Airbus A380,Delayed,Evening,18,29
8477,29/12/2014,Wednesday,JetBlue Airways,LAX,DEN,Boeing 737,On-time,Evening,0,23
8478,16/9/2015,Thursday,JetBlue Airways,DEN,ATL,Boeing 737,On-time,Morning,0,3
8479,21/11/2012,Monday,Southwest Airlines,ORD,SFO,Embraer E175,On-time,Afternoon,0,26
8480,6/5/2014,Wednesday,JetBlue Airways,SFO,SFO,Airbus A320,Delayed,Morning,91,12
8481,25/2/2014,Monday,Delta Airlines,LGA,JFK,Boeing 777,Delayed,Night,146,26
8482,15/6/2012,Wednesday,American Airlines,ATL,ORD,Airbus A380,On-time,Afternoon,0,2
8483,5/12/2014,Sunday,American Airlines,ORD,ATL,Boeing 777,On-time,Morning,0,25
8484,19/4/2013,Friday,United Airlines,DEN,ORD,Boeing 737,Delayed,Afternoon,112,29
8485,24/12/2013,Sunday,Southwest Airlines,LAX,MIA,Airbus A320,On-time,Afternoon,0,5
8486,14/9/2015,Wednesday,American Airlines,DFW,EWR,Boeing 737,On-time,Night,0,12
8487,29/8/2011,Friday,Southwest Airlines,DFW,EWR,Boeing 777,On-time,Evening,0,25
8488,24/10/2014,Saturday,United Airlines,LAX,MIA,Embraer E175,On-time,Night,0,4
8489,19/6/2012,Monday,JetBlue Airways,JFK,ATL,Boeing 777,On-time,Morning,0,27
8490,8/11/2014,Wednesday,United Airlines,EWR,DFW,Boeing 737,On-time,Afternoon,0,1
8491,25/12/2014,Tuesday,Delta Airlines,LGA,LAX,Airbus A380,Delayed,Evening,137,8
8492,24/3/2011,Tuesday,JetBlue Airways,EWR,ORD,Airbus A380,On-time,Morning,0,21
8493,8/9/2013,Thursday,JetBlue Airways,ATL,ATL,Airbus A380,On-time,Night,0,20
8494,17/9/2015,Tuesday,JetBlue Airways,JFK,LGA,Airbus A380,On-time,Afternoon,0,25
8495,8/8/2013,Friday,United Airlines,ATL,JFK,Airbus A380,Delayed,Night,99,25
8496,2/9/2012,Tuesday,Delta Airlines,LGA,ORD,Airbus A320,Delayed,Afternoon,96,2
8497,27/7/2012,Tuesday,Southwest Airlines,LAX,ATL,Airbus A320,Delayed,Afternoon,67,17
8498,13/10/2011,Tuesday,United Airlines,ORD,SFO,Embraer E175,On-time,Evening,0,24
8499,15/9/2013,Wednesday,American Airlines,SFO,DFW,Airbus A380,Delayed,Night,147,9
8500,7/4/2015,Thursday,American Airlines,MIA,JFK,Boeing 737,On-time,Morning,0,29
8501,3/4/2012,Monday,United Airlines,ORD,MIA,Boeing 737,On-time,Afternoon,0,27
8502,20/5/2014,Thursday,Southwest Airlines,MIA,ORD,Boeing 777,On-time,Afternoon,0,20
8503,6/5/2011,Friday,American Airlines,LGA,DFW,Airbus A380,On-time,Morning,0,11
8504,7/12/2014,Wednesday,Southwest Airlines,DEN,EWR,Boeing 737,On-time,Morning,0,17
8505,3/3/2015,Saturday,JetBlue Airways,ATL,SFO,Embraer E175,On-time,Morning,0,23
8506,29/2/2012,Wednesday,United Airlines,SFO,LGA,Boeing 737,On-time,Morning,0,21
8507,7/7/2012,Sunday,JetBlue Airways,MIA,JFK,Embraer E175,Delayed,Night,120,29
8508,1/9/2012,Tuesday,American Airlines,SFO,MIA,Airbus A380,On-time,Afternoon,0,5
8509,16/4/2015,Tuesday,Southwest Airlines,LAX,MIA,Boeing 777,On-time,Evening,0,21
8510,27/3/2014,Friday,JetBlue Airways,JFK,SFO,Boeing 777,Delayed,Morning,61,26
8511,22/4/2011,Saturday,American Airlines,SFO,DFW,Airbus A320,On-time,Evening,0,9
8512,6/2/2012,Sunday,Delta Airlines,SFO,MIA,Airbus A380,On-time,Evening,0,7
8513,18/11/2015,Wednesday,JetBlue Airways,DEN,JFK,Boeing 737,On-time,Evening,0,18
8514,2/5/2011,Saturday,Delta Airlines,ATL,LAX,Boeing 777,On-time,Night,0,15
8515,30/9/2011,Monday,Delta Airlines,ATL,MIA,Embraer E175,On-time,Morning,0,26
8516,10/8/2014,Thursday,American Airlines,MIA,EWR,Embraer E175,Delayed,Evening,32,25
8517,2/2/2012,Wednesday,United Airlines,ORD,DFW,Boeing 737,On-time,Evening,0,16
8518,15/4/2012,Saturday,Southwest Airlines,JFK,ATL,Boeing 737,Delayed,Afternoon,72,16
8519,11/9/2013,Monday,American Airlines,SFO,SFO,Airbus A380,On-time,Morning,0,29
8520,15/5/2014,Monday,JetBlue Airways,ATL,EWR,Boeing 737,Delayed,Night,173,20
8521,7/2/2014,Sunday,Southwest Airlines,DFW,ORD,Boeing 737,On-time,Morning,0,13
8522,3/1/2015,Sunday,United Airlines,DEN,MIA,Boeing 737,On-time,Morning,0,5
8523,25/7/2014,Thursday,American Airlines,ATL,LGA,Boeing 777,On-time,Morning,0,2
8524,11/5/2015,Monday,United Airlines,EWR,EWR,Airbus A380,On-time,Morning,0,19
8525,22/7/2012,Friday,JetBlue Airways,ORD,LAX,Boeing 737,On-time,Afternoon,0,5
8526,14/2/2015,Monday,American Airlines,DFW,ORD,Boeing 737,On-time,Evening,0,1
8527,11/2/2014,Saturday,JetBlue Airways,LAX,JFK,Embraer E175,On-time,Afternoon,0,1
8528,15/6/2013,Sunday,Southwest Airlines,SFO,ORD,Boeing 777,On-time,Night,0,16
8529,30/3/2013,Friday,Southwest Airlines,LAX,LAX,Boeing 737,On-time,Evening,0,17
8530,2/5/2013,Sunday,United Airlines,MIA,DEN,Boeing 777,Delayed,Morning,31,7
8531,9/2/2015,Sunday,United Airlines,LGA,SFO,Airbus A380,Delayed,Afternoon,58,10
8532,10/12/2012,Sunday,Southwest Airlines,SFO,DEN,Airbus A380,On-time,Morning,0,28
8533,17/11/2011,Monday,Delta Airlines,LAX,DEN,Airbus A320,Delayed,Morning,29,4
8534,28/6/2011,Tuesday,Southwest Airlines,LAX,LGA,Embraer E175,On-time,Night,0,4
8535,15/6/2013,Monday,American Airlines,MIA,MIA,Airbus A320,Delayed,Evening,33,13
8536,7/8/2011,Sunday,JetBlue Airways,JFK,LGA,Boeing 777,On-time,Night,0,13
8537,27/2/2013,Friday,Southwest Airlines,LGA,ORD,Embraer E175,On-time,Night,0,27
8538,1/4/2015,Monday,Southwest Airlines,EWR,ATL,Boeing 737,Delayed,Evening,151,3
8539,6/5/2012,Sunday,JetBlue Airways,DFW,ORD,Embraer E175,Delayed,Night,114,11
8540,2/3/2011,Sunday,JetBlue Airways,SFO,SFO,Embraer E175,Delayed,Evening,28,18
8541,13/12/2013,Monday,American Airlines,ATL,MIA,Airbus A380,On-time,Night,0,20
8542,31/8/2015,Monday,JetBlue Airways,LAX,DFW,Airbus A320,On-time,Afternoon,0,29
8543,21/6/2012,Friday,United Airlines,LGA,ATL,Airbus A380,On-time,Evening,0,11
8544,27/4/2013,Monday,Southwest Airlines,DFW,MIA,Airbus A380,Delayed,Morning,21,18
8545,14/9/2013,Thursday,JetBlue Airways,ORD,DFW,Airbus A320,On-time,Night,0,14
8546,6/3/2011,Saturday,American Airlines,DFW,DEN,Airbus A380,Delayed,Night,36,11
8547,24/6/2015,Thursday,JetBlue Airways,DEN,JFK,Embraer E175,Delayed,Evening,127,13
8548,8/8/2012,Friday,Southwest Airlines,SFO,MIA,Boeing 777,On-time,Night,0,11
8549,24/9/2015,Tuesday,Delta Airlines,MIA,DFW,Boeing 737,Delayed,Night,72,7
8550,20/6/2011,Thursday,JetBlue Airways,ATL,LAX,Boeing 737,On-time,Evening,0,10
8551,20/7/2014,Sunday,United Airlines,ATL,ATL,Airbus A380,On-time,Evening,0,6
8552,19/9/2015,Saturday,Southwest Airlines,LAX,LGA,Airbus A320,Delayed,Night,65,6
8553,18/6/2012,Wednesday,American Airlines,EWR,MIA,Embraer E175,On-time,Evening,0,18
8554,15/11/2014,Saturday,Southwest Airlines,DFW,ATL,Airbus A380,On-time,Night,0,11
8555,23/11/2012,Thursday,Delta Airlines,ATL,SFO,Embraer E175,On-time,Night,0,21
8556,12/9/2014,Wednesday,American Airlines,DFW,JFK,Embraer E175,On-time,Night,0,26
8557,18/4/2011,Friday,Delta Airlines,LGA,EWR,Boeing 737,On-time,Morning,0,15
8558,31/3/2014,Saturday,Delta Airlines,SFO,LAX,Boeing 777,On-time,Evening,0,24
8559,24/3/2013,Tuesday,United Airlines,SFO,SFO,Boeing 777,On-time,Morning,0,28
8560,1/10/2013,Wednesday,JetBlue Airways,SFO,LGA,Airbus A320,Delayed,Afternoon,179,18
8561,27/3/2012,Wednesday,United Airlines,ATL,DFW,Boeing 777,On-time,Afternoon,0,8
8562,14/5/2014,Saturday,United Airlines,MIA,SFO,Airbus A380,On-time,Night,0,9
8563,12/8/2012,Thursday,United Airlines,SFO,MIA,Boeing 737,On-time,Morning,0,3
8564,5/11/2013,Wednesday,American Airlines,JFK,LAX,Boeing 737,On-time,Night,0,28
8565,23/11/2011,Friday,JetBlue Airways,LGA,ATL,Embraer E175,On-time,Night,0,29
8566,30/8/2012,Saturday,JetBlue Airways,MIA,MIA,Airbus A380,On-time,Night,0,15
8567,20/10/2012,Friday,American Airlines,ATL,LAX,Airbus A380,On-time,Night,0,20
8568,2/1/2011,Saturday,United Airlines,ATL,DFW,Embraer E175,On-time,Night,0,14
8569,30/10/2013,Friday,United Airlines,ORD,DEN,Embraer E175,Delayed,Afternoon,52,24
8570,9/3/2012,Thursday,Delta Airlines,DEN,DEN,Boeing 737,Delayed,Evening,160,2
8571,5/5/2011,Saturday,Delta Airlines,JFK,EWR,Airbus A380,On-time,Evening,0,18
8572,9/1/2014,Sunday,Southwest Airlines,MIA,LGA,Boeing 777,On-time,Evening,0,1
8573,29/4/2012,Tuesday,Delta Airlines,SFO,ORD,Boeing 777,Delayed,Afternoon,46,28
8574,13/10/2012,Thursday,JetBlue Airways,LAX,JFK,Boeing 737,Delayed,Morning,121,2
8575,19/3/2014,Friday,American Airlines,DEN,SFO,Boeing 777,On-time,Afternoon,0,13
8576,10/3/2013,Saturday,United Airlines,ATL,DFW,Boeing 777,Delayed,Afternoon,65,13
8577,22/5/2013,Thursday,Southwest Airlines,JFK,DEN,Airbus A380,Delayed,Morning,12,14
8578,25/9/2014,Friday,Delta Airlines,SFO,DFW,Airbus A380,On-time,Night,0,28
8579,9/5/2011,Monday,Southwest Airlines,DEN,ATL,Airbus A320,On-time,Night,0,12
8580,13/3/2012,Monday,American Airlines,ATL,ATL,Airbus A380,On-time,Night,0,25
8581,20/1/2013,Wednesday,American Airlines,LAX,DFW,Airbus A320,On-time,Morning,0,28
8582,15/5/2012,Tuesday,Southwest Airlines,DEN,DFW,Airbus A380,On-time,Afternoon,0,21
8583,17/12/2013,Monday,Southwest Airlines,SFO,LGA,Embraer E175,On-time,Afternoon,0,20
8584,6/5/2014,Sunday,Southwest Airlines,DFW,LGA,Airbus A380,On-time,Morning,0,2
8585,30/7/2011,Friday,United Airlines,LAX,DFW,Airbus A320,On-time,Night,0,2
8586,20/6/2013,Thursday,JetBlue Airways,DFW,ATL,Boeing 777,On-time,Morning,0,14
8587,14/2/2011,Saturday,Delta Airlines,ORD,LGA,Airbus A380,Delayed,Afternoon,145,22
8588,25/1/2014,Thursday,Delta Airlines,EWR,JFK,Boeing 777,On-time,Evening,0,7
8589,26/7/2014,Wednesday,Delta Airlines,MIA,SFO,Boeing 777,On-time,Evening,0,4
8590,18/6/2012,Thursday,Southwest Airlines,EWR,DEN,Airbus A380,On-time,Evening,0,11
8591,4/12/2014,Monday,Southwest Airlines,JFK,LGA,Airbus A380,On-time,Night,0,28
8592,5/4/2012,Thursday,Southwest Airlines,ATL,LGA,Embraer E175,On-time,Night,0,7
8593,26/1/2012,Monday,United Airlines,DEN,EWR,Airbus A320,Delayed,Night,75,1
8594,3/12/2013,Monday,United Airlines,ORD,LAX,Airbus A380,On-time,Night,0,13
8595,27/1/2011,Tuesday,United Airlines,DEN,SFO,Boeing 777,On-time,Morning,0,8
8596,4/3/2013,Wednesday,United Airlines,DFW,ORD,Boeing 777,On-time,Evening,0,29
8597,25/1/2014,Sunday,American Airlines,LGA,EWR,Airbus A380,On-time,Evening,0,28
8598,1/9/2013,Sunday,United Airlines,DEN,DEN,Airbus A320,On-time,Night,0,16
8599,1/7/2012,Friday,United Airlines,LAX,ORD,Boeing 777,On-time,Night,0,19
8600,12/9/2012,Sunday,United Airlines,ATL,DEN,Embraer E175,On-time,Morning,0,16
8601,20/7/2012,Monday,Delta Airlines,DEN,MIA,Boeing 777,Delayed,Morning,73,13
8602,4/12/2012,Saturday,Delta Airlines,ATL,LGA,Airbus A320,On-time,Morning,0,7
8603,27/5/2014,Wednesday,Delta Airlines,ATL,DEN,Boeing 737,Delayed,Evening,177,23
8604,4/7/2011,Friday,JetBlue Airways,ORD,ATL,Embraer E175,Delayed,Evening,176,19
8605,28/12/2013,Sunday,American Airlines,DFW,MIA,Embraer E175,On-time,Evening,0,5
8606,27/2/2014,Sunday,Southwest Airlines,SFO,LAX,Boeing 737,Delayed,Evening,82,2
8607,10/5/2015,Saturday,United Airlines,DFW,EWR,Embraer E175,On-time,Morning,0,9
8608,21/6/2015,Thursday,Delta Airlines,ORD,SFO,Embraer E175,On-time,Night,0,16
8609,27/4/2013,Wednesday,American Airlines,MIA,MIA,Embraer E175,Delayed,Evening,153,21
8610,21/8/2012,Saturday,United Airlines,LAX,DFW,Boeing 777,On-time,Morning,0,4
8611,16/3/2013,Sunday,JetBlue Airways,MIA,DFW,Boeing 777,On-time,Night,0,10
8612,13/7/2015,Wednesday,Southwest Airlines,LGA,ORD,Airbus A380,Delayed,Afternoon,35,3
8613,10/10/2015,Wednesday,United Airlines,SFO,SFO,Airbus A380,On-time,Night,0,1
8614,19/9/2014,Sunday,Southwest Airlines,MIA,EWR,Boeing 777,Delayed,Afternoon,169,7
8615,23/3/2014,Thursday,United Airlines,ATL,JFK,Embraer E175,On-time,Afternoon,0,3
8616,20/4/2015,Thursday,JetBlue Airways,ATL,DFW,Airbus A320,On-time,Evening,0,11
8617,20/3/2011,Sunday,American Airlines,EWR,SFO,Boeing 737,On-time,Morning,0,13
8618,1/8/2012,Wednesday,Southwest Airlines,EWR,ORD,Airbus A380,On-time,Night,0,26
8619,17/2/2012,Saturday,Southwest Airlines,JFK,MIA,Embraer E175,On-time,Afternoon,0,17
8620,29/6/2012,Tuesday,American Airlines,ATL,LGA,Airbus A380,On-time,Morning,0,26
8621,21/6/2015,Monday,Southwest Airlines,EWR,DEN,Airbus A320,On-time,Night,0,10
8622,18/6/2011,Thursday,Delta Airlines,LGA,SFO,Embraer E175,Delayed,Evening,162,8
8623,11/11/2012,Sunday,American Airlines,SFO,MIA,Boeing 777,On-time,Night,0,8
8624,14/8/2015,Tuesday,JetBlue Airways,MIA,DEN,Airbus A320,On-time,Evening,0,29
8625,5/8/2012,Thursday,United Airlines,ORD,SFO,Airbus A380,On-time,Night,0,19
8626,29/5/2012,Wednesday,United Airlines,EWR,JFK,Embraer E175,On-time,Night,0,26
8627,30/8/2014,Sunday,American Airlines,DFW,EWR,Embraer E175,Delayed,Afternoon,124,19
8628,1/2/2011,Tuesday,Delta Airlines,SFO,EWR,Boeing 737,Delayed,Afternoon,31,18
8629,14/10/2011,Sunday,JetBlue Airways,SFO,SFO,Boeing 737,Delayed,Afternoon,78,24
8630,16/8/2012,Saturday,United Airlines,JFK,EWR,Boeing 737,Delayed,Evening,20,9
8631,2/12/2013,Saturday,United Airlines,LGA,MIA,Boeing 777,On-time,Night,0,20
8632,8/9/2012,Friday,Delta Airlines,DEN,JFK,Embraer E175,On-time,Night,0,20
8633,21/10/2013,Monday,Southwest Airlines,JFK,EWR,Embraer E175,On-time,Evening,0,12
8634,16/5/2015,Monday,American Airlines,EWR,LGA,Airbus A380,Delayed,Night,53,13
8635,27/9/2011,Thursday,Delta Airlines,DFW,SFO,Boeing 777,On-time,Afternoon,0,5
8636,18/4/2014,Monday,Delta Airlines,DEN,JFK,Boeing 737,On-time,Evening,0,19
8637,26/10/2015,Sunday,Delta Airlines,ATL,LGA,Embraer E175,On-time,Evening,0,5
8638,1/6/2012,Sunday,Delta Airlines,LGA,JFK,Boeing 737,Delayed,Night,73,4
8639,31/1/2014,Friday,Southwest Airlines,EWR,SFO,Airbus A320,On-time,Afternoon,0,24
8640,30/10/2013,Saturday,JetBlue Airways,SFO,DFW,Boeing 777,On-time,Night,0,21
8641,5/8/2012,Tuesday,Delta Airlines,MIA,JFK,Boeing 737,On-time,Night,0,23
8642,18/1/2014,Tuesday,Delta Airlines,DFW,MIA,Boeing 777,Delayed,Evening,127,20
8643,14/8/2011,Saturday,American Airlines,JFK,ORD,Embraer E175,On-time,Evening,0,2
8644,31/10/2012,Wednesday,United Airlines,EWR,ATL,Airbus A320,Delayed,Morning,0,15
8645,30/10/2015,Saturday,Southwest Airlines,SFO,MIA,Airbus A380,Delayed,Night,31,8
8646,5/7/2013,Tuesday,Delta Airlines,DFW,ATL,Airbus A320,Delayed,Morning,69,14
8647,6/5/2011,Thursday,JetBlue Airways,LGA,LAX,Boeing 777,On-time,Night,0,4
8648,13/8/2013,Friday,JetBlue Airways,ORD,EWR,Airbus A320,On-time,Morning,0,12
8649,17/5/2014,Saturday,JetBlue Airways,SFO,DEN,Embraer E175,Delayed,Night,132,25
8650,25/1/2014,Wednesday,American Airlines,LAX,DFW,Boeing 777,On-time,Evening,0,6
8651,15/3/2011,Thursday,JetBlue Airways,MIA,ATL,Boeing 777,Delayed,Evening,11,8
8652,9/7/2015,Saturday,American Airlines,LGA,SFO,Embraer E175,Delayed,Morning,32,9
8653,29/4/2014,Thursday,Southwest Airlines,EWR,DFW,Boeing 737,Delayed,Morning,26,9
8654,2/9/2015,Saturday,JetBlue Airways,DFW,MIA,Airbus A380,On-time,Morning,0,16
8655,6/10/2015,Thursday,United Airlines,LAX,LGA,Airbus A320,On-time,Afternoon,0,9
8656,25/2/2011,Sunday,Delta Airlines,DFW,DFW,Airbus A380,On-time,Morning,0,23
8657,20/12/2012,Monday,Southwest Airlines,ATL,DFW,Airbus A380,Delayed,Morning,109,28
8658,6/7/2012,Thursday,United Airlines,DEN,LAX,Embraer E175,On-time,Morning,0,19
8659,1/2/2011,Sunday,Southwest Airlines,DEN,DEN,Boeing 737,On-time,Afternoon,0,8
8660,31/3/2015,Monday,JetBlue Airways,ATL,LAX,Airbus A380,On-time,Afternoon,0,7
8661,27/7/2012,Tuesday,Southwest Airlines,DFW,DFW,Boeing 777,Delayed,Night,63,25
8662,28/10/2012,Monday,Southwest Airlines,ORD,LAX,Boeing 737,On-time,Evening,0,13
8663,11/10/2011,Thursday,Southwest Airlines,DEN,DEN,Embraer E175,Delayed,Morning,121,5
8664,11/10/2015,Friday,American Airlines,SFO,EWR,Airbus A380,Delayed,Morning,178,29
8665,26/2/2015,Friday,United Airlines,ATL,LGA,Embraer E175,On-time,Evening,0,20
8666,6/7/2011,Tuesday,JetBlue Airways,DFW,MIA,Airbus A320,On-time,Night,0,18
8667,12/5/2012,Thursday,Delta Airlines,JFK,ORD,Embraer E175,On-time,Night,0,7
8668,5/1/2015,Monday,JetBlue Airways,DEN,DFW,Boeing 777,On-time,Morning,0,6
8669,10/5/2011,Friday,JetBlue Airways,EWR,DFW,Embraer E175,On-time,Evening,0,22
8670,30/9/2012,Saturday,American Airlines,JFK,ORD,Boeing 737,On-time,Morning,0,10
8671,8/8/2014,Wednesday,American Airlines,ORD,DEN,Airbus A320,On-time,Morning,0,15
8672,24/4/2011,Thursday,Southwest Airlines,DEN,ORD,Boeing 777,Delayed,Morning,150,24
8673,7/5/2014,Sunday,JetBlue Airways,EWR,ORD,Airbus A320,On-time,Evening,0,17
8674,13/1/2011,Sunday,United Airlines,JFK,EWR,Boeing 777,On-time,Evening,0,13
8675,18/7/2014,Saturday,American Airlines,EWR,LGA,Airbus A320,On-time,Night,0,1
8676,13/6/2015,Saturday,American Airlines,ATL,DFW,Airbus A380,On-time,Evening,0,20
8677,23/5/2014,Thursday,United Airlines,DEN,ORD,Embraer E175,Delayed,Evening,89,24
8678,19/3/2012,Wednesday,American Airlines,SFO,JFK,Boeing 737,On-time,Evening,0,21
8679,19/12/2015,Friday,United Airlines,SFO,LGA,Boeing 737,Delayed,Afternoon,38,9
8680,16/3/2015,Wednesday,Delta Airlines,LAX,LGA,Airbus A380,On-time,Night,0,19
8681,22/3/2012,Tuesday,United Airlines,DEN,JFK,Airbus A320,Delayed,Evening,54,28
8682,12/9/2013,Monday,Delta Airlines,ATL,EWR,Embraer E175,Delayed,Morning,8,6
8683,19/9/2013,Monday,Southwest Airlines,EWR,ATL,Airbus A380,On-time,Afternoon,0,22
8684,15/12/2012,Saturday,Southwest Airlines,ATL,LAX,Airbus A320,On-time,Afternoon,0,4
8685,15/3/2011,Friday,American Airlines,LGA,LGA,Embraer E175,On-time,Night,0,28
8686,20/6/2012,Wednesday,United Airlines,ORD,DEN,Airbus A320,Delayed,Afternoon,59,27
8687,11/4/2011,Saturday,American Airlines,JFK,SFO,Boeing 737,Delayed,Afternoon,29,18
8688,25/6/2011,Thursday,United Airlines,ORD,DEN,Embraer E175,On-time,Night,0,6
8689,2/3/2012,Saturday,American Airlines,ATL,DFW,Boeing 737,On-time,Evening,0,10
8690,14/2/2014,Thursday,Southwest Airlines,SFO,MIA,Boeing 737,Delayed,Night,123,3
8691,4/4/2014,Thursday,Southwest Airlines,DFW,LGA,Embraer E175,On-time,Morning,0,14
8692,10/2/2011,Tuesday,American Airlines,ORD,ORD,Airbus A380,On-time,Evening,0,24
8693,4/3/2012,Tuesday,United Airlines,DFW,LAX,Airbus A320,On-time,Evening,0,2
8694,10/12/2011,Thursday,JetBlue Airways,MIA,ATL,Embraer E175,Delayed,Afternoon,57,19
8695,18/12/2014,Friday,United Airlines,ATL,SFO,Boeing 737,Delayed,Evening,64,9
8696,1/1/2012,Tuesday,American Airlines,JFK,SFO,Airbus A320,On-time,Afternoon,0,27
8697,17/2/2014,Tuesday,United Airlines,SFO,LAX,Embraer E175,On-time,Evening,0,2
8698,31/8/2012,Monday,Delta Airlines,ATL,DEN,Airbus A380,On-time,Night,0,15
8699,18/10/2012,Saturday,United Airlines,LAX,ATL,Embraer E175,On-time,Afternoon,0,27
8700,28/12/2012,Monday,Southwest Airlines,ORD,SFO,Embraer E175,On-time,Night,0,27
8701,17/8/2011,Friday,Southwest Airlines,ATL,LGA,Boeing 777,On-time,Afternoon,0,13
8702,4/4/2013,Tuesday,Delta Airlines,JFK,LAX,Airbus A320,Delayed,Afternoon,10,27
8703,27/2/2014,Sunday,United Airlines,LGA,EWR,Embraer E175,On-time,Afternoon,0,26
8704,7/10/2014,Tuesday,JetBlue Airways,LAX,DFW,Boeing 737,On-time,Evening,0,12
8705,7/6/2013,Wednesday,United Airlines,DEN,LGA,Boeing 737,On-time,Evening,0,17
8706,3/9/2014,Friday,Southwest Airlines,ATL,EWR,Boeing 777,On-time,Night,0,16
8707,10/9/2013,Sunday,Southwest Airlines,DFW,SFO,Boeing 737,On-time,Morning,0,3
8708,31/7/2015,Saturday,American Airlines,LGA,DEN,Embraer E175,On-time,Night,0,26
8709,15/4/2013,Saturday,Southwest Airlines,DEN,LGA,Airbus A320,On-time,Morning,0,6
8710,22/9/2014,Sunday,American Airlines,ATL,ORD,Boeing 777,On-time,Afternoon,0,24
8711,20/7/2014,Saturday,Southwest Airlines,LAX,EWR,Boeing 777,On-time,Morning,0,10
8712,27/4/2011,Sunday,Southwest Airlines,SFO,ORD,Airbus A380,On-time,Morning,0,5
8713,28/3/2013,Friday,JetBlue Airways,ORD,ATL,Airbus A380,On-time,Afternoon,0,14
8714,3/1/2012,Sunday,American Airlines,LAX,MIA,Airbus A320,On-time,Night,0,18
8715,22/1/2014,Sunday,American Airlines,DEN,LAX,Airbus A320,On-time,Afternoon,0,28
8716,17/6/2011,Wednesday,Southwest Airlines,EWR,DFW,Boeing 777,On-time,Afternoon,0,8
8717,11/8/2013,Wednesday,American Airlines,MIA,MIA,Embraer E175,On-time,Morning,0,16
8718,5/10/2015,Monday,Southwest Airlines,LGA,DFW,Embraer E175,On-time,Afternoon,0,2
8719,26/9/2014,Friday,Southwest Airlines,DFW,LAX,Airbus A380,On-time,Night,0,20
8720,22/10/2012,Friday,United Airlines,LAX,EWR,Airbus A320,On-time,Morning,0,9
8721,25/11/2012,Wednesday,American Airlines,LAX,LAX,Airbus A320,On-time,Night,0,23
8722,13/7/2013,Thursday,Delta Airlines,MIA,LGA,Embraer E175,On-time,Afternoon,0,19
8723,1/6/2011,Thursday,American Airlines,SFO,LAX,Airbus A380,On-time,Night,0,1
8724,8/8/2012,Monday,American Airlines,LGA,LAX,Embraer E175,On-time,Night,0,27
8725,1/7/2013,Thursday,JetBlue Airways,JFK,ATL,Embraer E175,On-time,Afternoon,0,22
8726,1/10/2011,Thursday,Delta Airlines,DFW,JFK,Boeing 777,Delayed,Evening,156,9
8727,27/4/2015,Thursday,Delta Airlines,DEN,LGA,Airbus A320,Delayed,Night,106,20
8728,10/5/2012,Tuesday,JetBlue Airways,EWR,DEN,Boeing 777,Delayed,Evening,136,27
